query_id,query_text,tau_method,rank,cve_id,title,score
37,NoSQL injection in user search API,hybrid,18,CVE-2009-2547,(no title),0.879879
37,NoSQL injection in user search API,hybrid,19,CVE-2017-14117,(no title),0.879851
37,NoSQL injection in user search API,hybrid,20,CVE-2022-22219,Junos OS and Junos OS Evolved: RPD core upon receipt of a specific EVPN route by a BGP route reflector in an EVPN environment,0.879658
37,NoSQL injection in user search API,hybrid,21,CVE-2017-8413,(no title),0.879649
37,NoSQL injection in user search API,hybrid,22,CVE-2015-2189,(no title),0.879581
37,NoSQL injection in user search API,hybrid,23,CVE-2017-8416,(no title),0.879514
37,NoSQL injection in user search API,hybrid,24,CVE-2016-8645,(no title),0.879334
37,NoSQL injection in user search API,hybrid,25,CVE-2009-0790,(no title),0.878260
37,NoSQL injection in user search API,taumode,1,CVE-2002-0886,(no title),0.933392
37,NoSQL injection in user search API,taumode,2,CVE-2003-1250,(no title),0.933316
37,NoSQL injection in user search API,taumode,3,CVE-2008-5849,(no title),0.932204
37,NoSQL injection in user search API,taumode,4,CVE-2009-0687,(no title),0.931824
37,NoSQL injection in user search API,taumode,5,CVE-2002-0952,(no title),0.931803
37,NoSQL injection in user search API,taumode,6,CVE-2008-1397,(no title),0.931420
37,NoSQL injection in user search API,taumode,7,CVE-2020-5937,(no title),0.931379
37,NoSQL injection in user search API,taumode,8,CVE-2005-0039,(no title),0.931209
37,NoSQL injection in user search API,taumode,9,CVE-2017-5872,(no title),0.931073
37,NoSQL injection in user search API,taumode,10,CVE-2021-0217,Junos OS: EX Series and QFX Series: Memory leak issue processing specific DHCP packets,0.930899
37,NoSQL injection in user search API,taumode,11,CVE-2002-1104,(no title),0.930810
37,NoSQL injection in user search API,taumode,12,CVE-2004-2549,(no title),0.930610
37,NoSQL injection in user search API,taumode,13,CVE-2015-7759,(no title),0.930118
37,NoSQL injection in user search API,taumode,14,CVE-1999-1201,(no title),0.930113
37,NoSQL injection in user search API,taumode,15,CVE-2002-0666,(no title),0.930065
37,NoSQL injection in user search API,taumode,16,CVE-2025-56233,(no title),0.929943
37,NoSQL injection in user search API,taumode,17,CVE-2016-6170,(no title),0.929942
37,NoSQL injection in user search API,taumode,18,CVE-2017-14117,(no title),0.929908
37,NoSQL injection in user search API,taumode,19,CVE-2009-2547,(no title),0.929877
37,NoSQL injection in user search API,taumode,20,CVE-2022-22219,Junos OS and Junos OS Evolved: RPD core upon receipt of a specific EVPN route by a BGP route reflector in an EVPN environment,0.929776
37,NoSQL injection in user search API,taumode,21,CVE-2017-8413,(no title),0.929776
37,NoSQL injection in user search API,taumode,22,CVE-2015-2189,(no title),0.929741
37,NoSQL injection in user search API,taumode,23,CVE-2017-8416,(no title),0.929678
37,NoSQL injection in user search API,taumode,24,CVE-2016-8645,(no title),0.929547
37,NoSQL injection in user search API,taumode,25,CVE-2009-0790,(no title),0.928953
38,improper input validation in SAML assertion processing,Cosine,1,CVE-2021-39208,WriteEntryToDirectory used for an archive extraction is vulnerable to partial path traversal.,0.805200
38,improper input validation in SAML assertion processing,Cosine,2,CVE-2008-5518,(no title),0.799057
38,improper input validation in SAML assertion processing,Cosine,3,CVE-2026-24516,(no title),0.797354
38,improper input validation in SAML assertion processing,Cosine,4,CVE-2022-31159,Partial Path Traversal in com.amazonaws:aws-java-sdk-s3 ,0.796497
38,improper input validation in SAML assertion processing,Cosine,5,CVE-2023-5123,Improper Path Sanitization in JSON Datasource Plugin,0.795284
38,improper input validation in SAML assertion processing,Cosine,6,CVE-2025-45582,(no title),0.794713
38,improper input validation in SAML assertion processing,Cosine,7,CVE-2026-23942,SFTP root escape via component-agnostic prefix check in ssh_sftpd,0.793604
38,improper input validation in SAML assertion processing,Cosine,8,CVE-2026-32310,Cryptomator: Unverified masterkeyfile key IDs can access arbitrary local or UNC paths,0.789532
38,improper input validation in SAML assertion processing,Cosine,9,CVE-2021-32804,Arbitrary File Creation/Overwrite due to insufficient absolute path sanitization,0.789238
38,improper input validation in SAML assertion processing,Cosine,10,CVE-2023-41044,Partial path traversal vulnerability in Support Bundle feature of Graylog,0.787829
38,improper input validation in SAML assertion processing,Cosine,11,CVE-2017-17662,(no title),0.785767
38,improper input validation in SAML assertion processing,Cosine,12,CVE-2026-23465,btrfs: log new dentries when logging parent dir of a conflicting inode,0.784841
38,improper input validation in SAML assertion processing,Cosine,13,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.784594
38,improper input validation in SAML assertion processing,Cosine,14,CVE-2024-42472,Flatpak may allow access to files outside sandbox for certain apps,0.783748
38,improper input validation in SAML assertion processing,Cosine,15,CVE-2026-24047,@backstage/cli-common has a possible `resolveSafeChildPath` Symlink Chain Bypass,0.783709
38,improper input validation in SAML assertion processing,Cosine,16,CVE-2012-4347,(no title),0.783377
38,improper input validation in SAML assertion processing,Cosine,17,CVE-2025-27092,Path Traversal Vulnerability in GHOSTS Photo Retrieval Endpoint,0.781701
38,improper input validation in SAML assertion processing,Cosine,18,CVE-2025-23203,Icinga has rest API endpoints accessible to restricted users,0.781092
38,improper input validation in SAML assertion processing,Cosine,19,CVE-2022-31195,Path traversal vulnerability in Simple Archive Format package import in DSpace,0.779665
38,improper input validation in SAML assertion processing,Cosine,20,CVE-2016-9554,(no title),0.778864
38,improper input validation in SAML assertion processing,Cosine,21,CVE-2022-23506,Spinnaker's Rosco microservice vulnerable to improper log masking on AWS Packer builds,0.778839
38,improper input validation in SAML assertion processing,Cosine,22,CVE-2026-32871,FastMCP OpenAPI Provider has an SSRF & Path Traversal Vulnerability,0.778295
38,improper input validation in SAML assertion processing,Cosine,23,CVE-2026-30240,Budibase PWA ZIP Upload Path Traversal Allows Reading Arbitrary Server Files Including All Environment Secrets,0.777288
38,improper input validation in SAML assertion processing,Cosine,24,CVE-2024-45229,(no title),0.776571
38,improper input validation in SAML assertion processing,Cosine,25,CVE-2025-14740,Docker Desktop for Windows Incorrect Permission Assignment Privilege Escalation Vulnerabilities,0.776512
38,improper input validation in SAML assertion processing,hybrid,1,CVE-2024-42472,Flatpak may allow access to files outside sandbox for certain apps,0.836405
38,improper input validation in SAML assertion processing,hybrid,2,CVE-2025-23203,Icinga has rest API endpoints accessible to restricted users,0.834996
38,improper input validation in SAML assertion processing,hybrid,3,CVE-2026-23942,SFTP root escape via component-agnostic prefix check in ssh_sftpd,0.833124
38,improper input validation in SAML assertion processing,hybrid,4,CVE-2008-1606,(no title),0.825439
38,improper input validation in SAML assertion processing,hybrid,5,CVE-2007-1056,(no title),0.825218
38,improper input validation in SAML assertion processing,hybrid,6,CVE-2007-4636,(no title),0.819037
38,improper input validation in SAML assertion processing,hybrid,7,CVE-2026-24516,(no title),0.815743
38,improper input validation in SAML assertion processing,hybrid,8,CVE-2008-6478,(no title),0.815700
38,improper input validation in SAML assertion processing,hybrid,9,CVE-2022-38730,(no title),0.815106
38,improper input validation in SAML assertion processing,hybrid,10,CVE-2014-9619,(no title),0.813901
38,improper input validation in SAML assertion processing,hybrid,11,CVE-2007-2545,(no title),0.813870
38,improper input validation in SAML assertion processing,hybrid,12,CVE-2009-2761,(no title),0.812380
38,improper input validation in SAML assertion processing,hybrid,13,CVE-2026-40566,FreeScout vulnerable to SSRF via IMAP/SMTP Connection Test Endpoints,0.811820
38,improper input validation in SAML assertion processing,hybrid,14,CVE-2023-22809,(no title),0.811606
38,improper input validation in SAML assertion processing,hybrid,15,CVE-2023-25809,rootless: `/sys/fs/cgroup` is writable when cgroupns isn't unshared in runc,0.811474
38,improper input validation in SAML assertion processing,hybrid,16,CVE-2010-1515,(no title),0.810415
38,improper input validation in SAML assertion processing,hybrid,17,CVE-2018-19986,(no title),0.809789
38,improper input validation in SAML assertion processing,hybrid,18,CVE-2024-53354,(no title),0.809119
38,improper input validation in SAML assertion processing,hybrid,19,CVE-2025-66955,(no title),0.808997
38,improper input validation in SAML assertion processing,hybrid,20,CVE-2021-35523,(no title),0.808847
38,improper input validation in SAML assertion processing,hybrid,21,CVE-2017-17662,(no title),0.807252
38,improper input validation in SAML assertion processing,hybrid,22,CVE-2015-7391,(no title),0.807105
38,improper input validation in SAML assertion processing,hybrid,23,CVE-2005-4095,(no title),0.806834
38,improper input validation in SAML assertion processing,hybrid,24,CVE-2007-5098,(no title),0.806047
38,improper input validation in SAML assertion processing,hybrid,25,CVE-2021-39208,WriteEntryToDirectory used for an archive extraction is vulnerable to partial path traversal.,0.804813
38,improper input validation in SAML assertion processing,taumode,1,CVE-2007-1056,(no title),0.892923
38,improper input validation in SAML assertion processing,taumode,2,CVE-2024-42472,Flatpak may allow access to files outside sandbox for certain apps,0.892822
38,improper input validation in SAML assertion processing,taumode,3,CVE-2025-23203,Icinga has rest API endpoints accessible to restricted users,0.892750
38,improper input validation in SAML assertion processing,taumode,4,CVE-2014-9619,(no title),0.887193
38,improper input validation in SAML assertion processing,taumode,5,CVE-2018-19986,(no title),0.887120
38,improper input validation in SAML assertion processing,taumode,6,CVE-2009-2761,(no title),0.887106
38,improper input validation in SAML assertion processing,taumode,7,CVE-2026-40566,FreeScout vulnerable to SSRF via IMAP/SMTP Connection Test Endpoints,0.886592
38,improper input validation in SAML assertion processing,taumode,8,CVE-2007-4636,(no title),0.884607
38,improper input validation in SAML assertion processing,taumode,9,CVE-2007-2545,(no title),0.883507
38,improper input validation in SAML assertion processing,taumode,10,CVE-2008-1606,(no title),0.883412
38,improper input validation in SAML assertion processing,taumode,11,CVE-2022-38730,(no title),0.882716
38,improper input validation in SAML assertion processing,taumode,12,CVE-2016-9288,(no title),0.882285
38,improper input validation in SAML assertion processing,taumode,13,CVE-2016-4999,(no title),0.881850
38,improper input validation in SAML assertion processing,taumode,14,CVE-2026-34397,himmelblau: NSS fake-primary group lookup reintroduces name collision risk,0.881591
38,improper input validation in SAML assertion processing,taumode,15,CVE-2008-6478,(no title),0.881411
38,improper input validation in SAML assertion processing,taumode,16,CVE-2018-11479,(no title),0.880622
38,improper input validation in SAML assertion processing,taumode,17,CVE-2025-12194,(no title),0.880067
38,improper input validation in SAML assertion processing,taumode,18,CVE-2010-1515,(no title),0.879714
38,improper input validation in SAML assertion processing,taumode,19,CVE-2017-9444,(no title),0.879571
38,improper input validation in SAML assertion processing,taumode,20,CVE-2017-14239,(no title),0.879530
38,improper input validation in SAML assertion processing,taumode,21,CVE-2009-3511,(no title),0.879377
38,improper input validation in SAML assertion processing,taumode,22,CVE-2009-4045,(no title),0.879166
38,improper input validation in SAML assertion processing,taumode,23,CVE-2019-11621,(no title),0.879163
38,improper input validation in SAML assertion processing,taumode,24,CVE-2007-0056,(no title),0.879068
38,improper input validation in SAML assertion processing,taumode,25,CVE-2007-5098,(no title),0.878466
39,denial of service via malformed network packets,Cosine,1,CVE-2025-31161,(no title),0.898745
39,denial of service via malformed network packets,Cosine,2,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.895662
39,denial of service via malformed network packets,Cosine,3,CVE-2021-30648,(no title),0.894776
39,denial of service via malformed network packets,Cosine,4,CVE-2026-33990,Docker Model Runner OCI Registry Client Vulnerable to Server-Side Request Forgery (SSRF),0.893748
39,denial of service via malformed network packets,Cosine,5,CVE-2026-23990,Flux Operator Web UI Impersonation Bypass via Empty OIDC Claims,0.893281
39,denial of service via malformed network packets,Cosine,6,CVE-2026-33746,Convoy: JWT Signature Verification Bypass Allows Authentication as Arbitrary Users,0.889941
39,denial of service via malformed network packets,Cosine,7,CVE-2021-43271,(no title),0.889350
39,denial of service via malformed network packets,Cosine,8,CVE-2024-8535,Authenticated user can access unintended user capabilities,0.889224
39,denial of service via malformed network packets,Cosine,9,CVE-2008-6706,(no title),0.888550
39,denial of service via malformed network packets,Cosine,10,CVE-2025-64429,DuckDB Encryption Crypto implementation is vulnerable,0.888272
39,denial of service via malformed network packets,Cosine,11,CVE-2024-39676,Apache Pinot: Unauthorized endpoint exposed sensitive information,0.888118
39,denial of service via malformed network packets,Cosine,12,CVE-2024-29737,Apache StreamPark (incubating): maven build params could trigger remote command execution,0.888018
39,denial of service via malformed network packets,Cosine,13,CVE-2026-41246,Contour: Lua code injection via Cookie Path Rewrite Policy,0.887879
39,denial of service via malformed network packets,Cosine,14,CVE-2025-24363,The HL7 FHIR IG publisher may potentially expose GitHub repo user and credential information,0.886457
39,denial of service via malformed network packets,Cosine,15,CVE-2024-4536,Eclipse EDC: OAuth2 Credential Exfiltration Vulnerability,0.886428
39,denial of service via malformed network packets,Cosine,16,CVE-2021-39155,Authorization Policy Bypass Due to Case Insensitive Host Comparison,0.886413
39,denial of service via malformed network packets,Cosine,17,CVE-2026-41279,Flowise: Unauthenticated TTS endpoint accepts arbitrary credential IDs — enables API credit abuse via stored credentials,0.886409
39,denial of service via malformed network packets,Cosine,18,CVE-2019-16097,(no title),0.886223
39,denial of service via malformed network packets,Cosine,19,CVE-2026-39987,marimo Affected by Pre-Auth Remote Code Execution via Terminal WebSocket Authentication Bypass,0.886185
39,denial of service via malformed network packets,Cosine,20,CVE-2019-1010084,(no title),0.886150
39,denial of service via malformed network packets,Cosine,21,CVE-2022-39369,Service Hostname Discovery Exploitation in phpCAS,0.886050
39,denial of service via malformed network packets,Cosine,22,CVE-2025-7054,Infinite loop triggered by connection ID retirement,0.885898
39,denial of service via malformed network packets,Cosine,23,CVE-2024-48930,secp256k1-node vulnerable to private key extraction over ECDH,0.885839
39,denial of service via malformed network packets,Cosine,24,CVE-2024-1410,"Unbounded storage of information related to connection ID retirement, in quiche ",0.885719
39,denial of service via malformed network packets,Cosine,25,CVE-2025-58760,Tautulli vulnerable to Unauthenticated Path Traversal in `/image` endpoint,0.885684
39,denial of service via malformed network packets,hybrid,1,CVE-2025-31161,(no title),0.913399
39,denial of service via malformed network packets,hybrid,2,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.911303
39,denial of service via malformed network packets,hybrid,3,CVE-2021-30648,(no title),0.910590
39,denial of service via malformed network packets,hybrid,4,CVE-2026-33990,Docker Model Runner OCI Registry Client Vulnerable to Server-Side Request Forgery (SSRF),0.909829
39,denial of service via malformed network packets,hybrid,5,CVE-2026-23990,Flux Operator Web UI Impersonation Bypass via Empty OIDC Claims,0.909471
39,denial of service via malformed network packets,hybrid,6,CVE-2026-24516,(no title),0.908729
39,denial of service via malformed network packets,hybrid,7,CVE-2024-50281,KEYS: trusted: dcp: fix NULL dereference in AEAD crypto operation,0.907354
39,denial of service via malformed network packets,hybrid,8,CVE-2026-33746,Convoy: JWT Signature Verification Bypass Allows Authentication as Arbitrary Users,0.907141
39,denial of service via malformed network packets,hybrid,9,CVE-2023-24827,Credential disclosure in syft when SYFT_ATTEST_PASSWORD environment variable set in syft,0.906731
39,denial of service via malformed network packets,hybrid,10,CVE-2021-43271,(no title),0.906636
39,denial of service via malformed network packets,hybrid,11,CVE-2024-8535,Authenticated user can access unintended user capabilities,0.906580
39,denial of service via malformed network packets,hybrid,12,CVE-2008-6706,(no title),0.906116
39,denial of service via malformed network packets,hybrid,13,CVE-2025-64429,DuckDB Encryption Crypto implementation is vulnerable,0.905876
39,denial of service via malformed network packets,hybrid,14,CVE-2024-39676,Apache Pinot: Unauthorized endpoint exposed sensitive information,0.905774
39,denial of service via malformed network packets,hybrid,15,CVE-2024-29737,Apache StreamPark (incubating): maven build params could trigger remote command execution,0.905643
39,denial of service via malformed network packets,hybrid,16,CVE-2026-41246,Contour: Lua code injection via Cookie Path Rewrite Policy,0.905592
39,denial of service via malformed network packets,hybrid,17,CVE-2024-4536,Eclipse EDC: OAuth2 Credential Exfiltration Vulnerability,0.904630
39,denial of service via malformed network packets,hybrid,18,CVE-2026-41279,Flowise: Unauthenticated TTS endpoint accepts arbitrary credential IDs — enables API credit abuse via stored credentials,0.904600
39,denial of service via malformed network packets,hybrid,19,CVE-2025-24363,The HL7 FHIR IG publisher may potentially expose GitHub repo user and credential information,0.904547
39,denial of service via malformed network packets,hybrid,20,CVE-2021-39155,Authorization Policy Bypass Due to Case Insensitive Host Comparison,0.904536
39,denial of service via malformed network packets,hybrid,21,CVE-2019-1010084,(no title),0.904433
39,denial of service via malformed network packets,hybrid,22,CVE-2019-16097,(no title),0.904419
39,denial of service via malformed network packets,hybrid,23,CVE-2026-39987,marimo Affected by Pre-Auth Remote Code Execution via Terminal WebSocket Authentication Bypass,0.904407
39,denial of service via malformed network packets,hybrid,24,CVE-2022-39369,Service Hostname Discovery Exploitation in phpCAS,0.904269
39,denial of service via malformed network packets,hybrid,25,CVE-2025-7054,Infinite loop triggered by connection ID retirement,0.904207
39,denial of service via malformed network packets,taumode,1,CVE-2024-50281,KEYS: trusted: dcp: fix NULL dereference in AEAD crypto operation,0.944866
39,denial of service via malformed network packets,taumode,2,CVE-2023-24827,Credential disclosure in syft when SYFT_ATTEST_PASSWORD environment variable set in syft,0.943473
39,denial of service via malformed network packets,taumode,3,CVE-2026-24516,(no title),0.942463
39,denial of service via malformed network packets,taumode,4,CVE-2023-47298,(no title),0.942367
39,denial of service via malformed network packets,taumode,5,CVE-2007-4261,(no title),0.939250
39,denial of service via malformed network packets,taumode,6,CVE-2024-23805,F5 Application Visibility and Reporting module and BIG-IP Advanced WAF/ASM vulnerability,0.937162
39,denial of service via malformed network packets,taumode,7,CVE-2012-1978,(no title),0.937145
39,denial of service via malformed network packets,taumode,8,CVE-2025-61876,(no title),0.935993
39,denial of service via malformed network packets,taumode,9,CVE-2019-18370,(no title),0.935852
39,denial of service via malformed network packets,taumode,10,CVE-2022-43110,(no title),0.934770
39,denial of service via malformed network packets,taumode,11,CVE-2017-11559,(no title),0.934344
39,denial of service via malformed network packets,taumode,12,CVE-2006-2128,(no title),0.934264
39,denial of service via malformed network packets,taumode,13,CVE-2018-25022,(no title),0.934214
39,denial of service via malformed network packets,taumode,14,CVE-2024-51156,(no title),0.933954
39,denial of service via malformed network packets,taumode,15,CVE-2005-2579,(no title),0.933653
39,denial of service via malformed network packets,taumode,16,CVE-2014-8655,(no title),0.933569
39,denial of service via malformed network packets,taumode,17,CVE-2025-61113,(no title),0.933517
39,denial of service via malformed network packets,taumode,18,CVE-2009-4047,(no title),0.932975
39,denial of service via malformed network packets,taumode,19,CVE-2017-17743,(no title),0.932665
39,denial of service via malformed network packets,taumode,20,CVE-2025-57815,Fides Lacks Brute-Force Protections on Authentication Endpoints,0.932607
39,denial of service via malformed network packets,taumode,21,CVE-2014-4309,(no title),0.932393
39,denial of service via malformed network packets,taumode,22,CVE-2020-15487,(no title),0.932233
39,denial of service via malformed network packets,taumode,23,CVE-2014-9145,(no title),0.932074
39,denial of service via malformed network packets,taumode,24,CVE-2020-5505,(no title),0.932012
39,denial of service via malformed network packets,taumode,25,CVE-2014-2736,(no title),0.932012
40,remote code execution in ERP web component,Cosine,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.866281
40,remote code execution in ERP web component,Cosine,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.859420
40,remote code execution in ERP web component,Cosine,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.857942
40,remote code execution in ERP web component,Cosine,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.857794
40,remote code execution in ERP web component,Cosine,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.857630
40,remote code execution in ERP web component,Cosine,6,CVE-2024-43882,exec: Fix ToCToU between perm check and set-uid/gid usage,0.857394
40,remote code execution in ERP web component,Cosine,7,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.856757
40,remote code execution in ERP web component,Cosine,8,CVE-2021-27363,(no title),0.856197
40,remote code execution in ERP web component,Cosine,9,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.856033
40,remote code execution in ERP web component,Cosine,10,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.854876
40,remote code execution in ERP web component,Cosine,11,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.854297
40,remote code execution in ERP web component,Cosine,12,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.854022
40,remote code execution in ERP web component,Cosine,13,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.854017
40,remote code execution in ERP web component,Cosine,14,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.853774
40,remote code execution in ERP web component,Cosine,15,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.853761
40,remote code execution in ERP web component,Cosine,16,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.853629
40,remote code execution in ERP web component,Cosine,17,CVE-2022-50117,vfio: Split migration ops from main device ops,0.852628
40,remote code execution in ERP web component,Cosine,18,CVE-2019-3901,(no title),0.852379
40,remote code execution in ERP web component,Cosine,19,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.852046
40,remote code execution in ERP web component,Cosine,20,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.852046
40,remote code execution in ERP web component,Cosine,21,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.852038
40,remote code execution in ERP web component,Cosine,22,CVE-2022-49167,btrfs: do not double complete bio on errors during compressed reads,0.851990
40,remote code execution in ERP web component,Cosine,23,CVE-2025-21807,block: fix queue freeze vs limits lock order in sysfs store methods,0.851782
40,remote code execution in ERP web component,Cosine,24,CVE-2017-6507,(no title),0.851698
40,remote code execution in ERP web component,Cosine,25,CVE-2023-54148,net/mlx5e: Move representor neigh cleanup to profile cleanup_tx,0.851688
40,remote code execution in ERP web component,hybrid,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.903717
40,remote code execution in ERP web component,hybrid,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.898781
40,remote code execution in ERP web component,hybrid,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.897695
40,remote code execution in ERP web component,hybrid,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.897602
40,remote code execution in ERP web component,hybrid,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.897486
40,remote code execution in ERP web component,hybrid,6,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.896854
40,remote code execution in ERP web component,hybrid,7,CVE-2021-27363,(no title),0.896458
40,remote code execution in ERP web component,hybrid,8,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.896325
40,remote code execution in ERP web component,hybrid,9,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.895508
40,remote code execution in ERP web component,hybrid,10,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.895070
40,remote code execution in ERP web component,hybrid,11,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.894884
40,remote code execution in ERP web component,hybrid,12,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.894879
40,remote code execution in ERP web component,hybrid,13,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.894712
40,remote code execution in ERP web component,hybrid,14,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.894657
40,remote code execution in ERP web component,hybrid,15,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.894563
40,remote code execution in ERP web component,hybrid,16,CVE-2022-50117,vfio: Split migration ops from main device ops,0.893869
40,remote code execution in ERP web component,hybrid,17,CVE-2019-3901,(no title),0.893695
40,remote code execution in ERP web component,hybrid,18,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.893473
40,remote code execution in ERP web component,hybrid,19,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.893462
40,remote code execution in ERP web component,hybrid,20,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.893461
40,remote code execution in ERP web component,hybrid,21,CVE-2022-49167,btrfs: do not double complete bio on errors during compressed reads,0.893432
40,remote code execution in ERP web component,hybrid,22,CVE-2025-21807,block: fix queue freeze vs limits lock order in sysfs store methods,0.893240
40,remote code execution in ERP web component,hybrid,23,CVE-2017-6507,(no title),0.893204
40,remote code execution in ERP web component,hybrid,24,CVE-2023-54148,net/mlx5e: Move representor neigh cleanup to profile cleanup_tx,0.893190
40,remote code execution in ERP web component,hybrid,25,CVE-2025-68339,atm/fore200e: Fix possible data race in fore200e_open(),0.893053
40,remote code execution in ERP web component,taumode,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.943827
40,remote code execution in ERP web component,taumode,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.940954
40,remote code execution in ERP web component,taumode,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.940287
40,remote code execution in ERP web component,taumode,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.940253
40,remote code execution in ERP web component,taumode,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.940188
40,remote code execution in ERP web component,taumode,6,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.939814
40,remote code execution in ERP web component,taumode,7,CVE-2021-27363,(no title),0.939595
40,remote code execution in ERP web component,taumode,8,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.939496
40,remote code execution in ERP web component,taumode,9,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.939043
40,remote code execution in ERP web component,taumode,10,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.938755
40,remote code execution in ERP web component,taumode,11,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.938666
40,remote code execution in ERP web component,taumode,12,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.938660
40,remote code execution in ERP web component,taumode,13,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.938574
40,remote code execution in ERP web component,taumode,14,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.938474
40,remote code execution in ERP web component,taumode,15,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.938421
40,remote code execution in ERP web component,taumode,16,CVE-2022-50117,vfio: Split migration ops from main device ops,0.938056
40,remote code execution in ERP web component,taumode,17,CVE-2019-3901,(no title),0.937962
40,remote code execution in ERP web component,taumode,18,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.937858
40,remote code execution in ERP web component,taumode,19,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.937842
40,remote code execution in ERP web component,taumode,20,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.937835
40,remote code execution in ERP web component,taumode,21,CVE-2022-49167,btrfs: do not double complete bio on errors during compressed reads,0.937835
40,remote code execution in ERP web component,taumode,22,CVE-2017-6507,(no title),0.937674
40,remote code execution in ERP web component,taumode,23,CVE-2025-21807,block: fix queue freeze vs limits lock order in sysfs store methods,0.937659
40,remote code execution in ERP web component,taumode,24,CVE-2023-54148,net/mlx5e: Move representor neigh cleanup to profile cleanup_tx,0.937655
40,remote code execution in ERP web component,taumode,25,CVE-2025-68339,atm/fore200e: Fix possible data race in fore200e_open(),0.937610
41,null pointer dereference in Bluetooth service,Cosine,1,CVE-2019-1010304,(no title),0.866094
41,null pointer dereference in Bluetooth service,Cosine,2,CVE-2026-24516,(no title),0.864798
41,null pointer dereference in Bluetooth service,Cosine,3,CVE-2026-33726,Cilium L7 proxy may bypass Kubernetes NetworkPolicy for same-node traffic,0.855278
41,null pointer dereference in Bluetooth service,Cosine,4,CVE-2021-35975,(no title),0.854485
